epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
112,18157,1.55183,0.71012,1.69587,0.89033,0.86319,0.91316,0.72925,1.83439,0.89841,1.78773,0.00419895,0.00419895,0.00419895
113,18316.5,1.54753,0.70617,1.69792,0.89181,0.86094,0.9131,0.72878,1.83583,0.90189,1.78718,0.00412246,0.00412246,0.00412246
114,18475.7,1.54676,0.70524,1.699,0.88918,0.86332,0.91257,0.72896,1.8354,0.91133,1.78723,0.0040462,0.0040462,0.0040462
115,18635.3,1.54508,0.70569,1.69649,0.89462,0.86093,0.91336,0.73036,1.82937,0.9085,1.78558,0.00397019,0.00397019,0.00397019
116,18795,1.53899,0.69806,1.69714,0.89223,0.86278,0.91254,0.72972,1.83094,0.91102,1.78593,0.00389445,0.00389445,0.00389445
117,18955,1.53692,0.6985,1.69418,0.89156,0.86147,0.91158,0.72978,1.82944,0.909,1.78538,0.00381899,0.00381899,0.00381899
118,19114.5,1.53095,0.69652,1.69461,0.88675,0.86438,0.91315,0.73071,1.82599,0.90479,1.78473,0.00374383,0.00374383,0.00374383
119,19273.4,1.53183,0.69304,1.69003,0.89292,0.863,0.91433,0.73136,1.83122,0.90659,1.78563,0.00366899,0.00366899,0.00366899
120,19432,1.52252,0.69088,1.69379,0.88953,0.8665,0.91424,0.7315,1.83169,0.90904,1.78472,0.0035945,0.0035945,0.0035945
121,19591.4,1.52693,0.69234,1.68981,0.89026,0.86741,0.91439,0.73204,1.82992,0.90965,1.78457,0.00352037,0.00352037,0.00352037
122,19751.1,1.51814,0.68644,1.69043,0.88988,0.86469,0.91347,0.73164,1.83046,0.90671,1.78547,0.00344661,0.00344661,0.00344661
123,19910.7,1.5174,0.6847,1.69041,0.89316,0.8636,0.91356,0.7315,1.83139,0.90453,1.78649,0.00337325,0.00337325,0.00337325
124,20069.9,1.51739,0.68355,1.68934,0.8927,0.86252,0.91285,0.73045,1.8335,0.90519,1.78719,0.0033003,0.0033003,0.0033003
125,20229,1.50823,0.67904,1.68789,0.89254,0.8632,0.91298,0.73046,1.83331,0.906,1.78705,0.00322778,0.00322778,0.00322778
126,20387.5,1.50826,0.68123,1.68571,0.89413,0.86138,0.91292,0.73087,1.8354,0.90712,1.78761,0.00315572,0.00315572,0.00315572
127,20547.1,1.50457,0.67506,1.68586,0.88823,0.86741,0.9122,0.7294,1.83882,0.91448,1.78891,0.00308412,0.00308412,0.00308412
128,20705.4,1.50335,0.67402,1.68606,0.88864,0.86697,0.91228,0.72919,1.84003,0.91943,1.7883,0.003013,0.003013,0.003013
129,20863.2,1.49775,0.67002,1.68547,0.88971,0.8662,0.91273,0.72915,1.83937,0.92166,1.78782,0.00294239,0.00294239,0.00294239
130,21021.7,1.49395,0.66902,1.68429,0.89014,0.86449,0.91238,0.72824,1.84502,0.92229,1.78884,0.0028723,0.0028723,0.0028723
131,21180.9,1.49138,0.66618,1.68365,0.88979,0.86493,0.91131,0.7265,1.8501,0.92643,1.78977,0.00280275,0.00280275,0.00280275
132,21340.2,1.48793,0.665,1.68121,0.89099,0.86301,0.91136,0.72698,1.85009,0.92524,1.78984,0.00273375,0.00273375,0.00273375
133,21499.6,1.48943,0.6658,1.67888,0.88962,0.86169,0.91082,0.72643,1.85046,0.9253,1.79044,0.00266532,0.00266532,0.00266532
134,21658.8,1.47969,0.66246,1.67983,0.89155,0.86015,0.91083,0.72659,1.84834,0.92208,1.78965,0.00259748,0.00259748,0.00259748
135,21818.1,1.47705,0.65985,1.67693,0.8924,0.86119,0.91049,0.72609,1.84838,0.92299,1.78957,0.00253024,0.00253024,0.00253024
136,21977.1,1.47873,0.66172,1.67627,0.89118,0.86229,0.91058,0.72715,1.84717,0.92082,1.78952,0.00246363,0.00246363,0.00246363
137,22136.5,1.47324,0.65491,1.67872,0.88889,0.86345,0.91076,0.72717,1.8458,0.92068,1.78999,0.00239766,0.00239766,0.00239766
138,22296.4,1.46948,0.65555,1.67722,0.88821,0.86351,0.91098,0.72756,1.84546,0.92189,1.79049,0.00233234,0.00233234,0.00233234
139,22456.4,1.46309,0.64935,1.67456,0.88533,0.86495,0.91048,0.72688,1.8464,0.92326,1.79104,0.00226769,0.00226769,0.00226769
140,22616.1,1.46082,0.64662,1.67679,0.88897,0.86117,0.91007,0.72651,1.84728,0.92363,1.79181,0.00220372,0.00220372,0.00220372
141,22775.2,1.45662,0.64463,1.67753,0.88612,0.86311,0.90976,0.72661,1.84878,0.92582,1.79278,0.00214046,0.00214046,0.00214046
142,22934.2,1.45718,0.64406,1.67599,0.88415,0.86497,0.90997,0.72743,1.84858,0.92604,1.79336,0.00207792,0.00207792,0.00207792
143,23093.8,1.45751,0.64242,1.67518,0.88758,0.86296,0.90958,0.72691,1.84788,0.92506,1.7932,0.00201611,0.00201611,0.00201611
144,23253.5,1.44988,0.63847,1.67318,0.884,0.86575,0.9094,0.72661,1.84717,0.92506,1.79263,0.00195505,0.00195505,0.00195505
145,23412.6,1.44722,0.63676,1.67165,0.88541,0.86502,0.91042,0.72673,1.84683,0.92536,1.79249,0.00189475,0.00189475,0.00189475
146,23572.1,1.44284,0.62997,1.67199,0.8846,0.86576,0.90924,0.72608,1.84753,0.92737,1.79289,0.00183523,0.00183523,0.00183523
147,23731.8,1.43746,0.62942,1.67207,0.88599,0.86414,0.90914,0.72595,1.84848,0.93045,1.7933,0.00177651,0.00177651,0.00177651
148,23890.6,1.43558,0.62894,1.67078,0.88664,0.8636,0.90859,0.72559,1.84894,0.93307,1.79362,0.00171859,0.00171859,0.00171859
149,24049.9,1.43579,0.62841,1.67024,0.88419,0.86533,0.90875,0.72602,1.85053,0.93475,1.79436,0.00166149,0.00166149,0.00166149
150,24209.5,1.43305,0.62319,1.67077,0.88416,0.86484,0.90883,0.72614,1.85105,0.93729,1.79478,0.00160523,0.00160523,0.00160523
151,24368.5,1.4251,0.62179,1.66857,0.88304,0.86429,0.90805,0.72562,1.85246,0.9405,1.79553,0.00154982,0.00154982,0.00154982
152,24528,1.42263,0.6206,1.66689,0.88085,0.86548,0.90763,0.72482,1.85373,0.9436,1.79617,0.00149527,0.00149527,0.00149527
153,24686.9,1.42061,0.61725,1.66794,0.87922,0.86699,0.9077,0.72494,1.85456,0.9462,1.7966,0.00144161,0.00144161,0.00144161
