epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
174,25329.4,0.5944,0.28822,0.82322,0.87444,0.84968,0.89368,0.7009,0.87568,0.48492,0.90974,0.000538554,0.000538554,0.000538554
175,25473.1,0.59239,0.28648,0.82388,0.8741,0.8496,0.89345,0.70049,0.87589,0.48531,0.90984,0.000507115,0.000507115,0.000507115
176,25617.2,0.59173,0.28669,0.82307,0.87452,0.84962,0.89315,0.70037,0.87606,0.4857,0.91004,0.000476796,0.000476796,0.000476796
177,25760.8,0.59163,0.28587,0.82297,0.87396,0.84938,0.89318,0.7003,0.87631,0.48584,0.91019,0.000447606,0.000447606,0.000447606
178,25904.7,0.59054,0.28555,0.82264,0.8736,0.84957,0.89313,0.70033,0.87645,0.48634,0.91033,0.000419552,0.000419552,0.000419552
179,26048.4,0.58794,0.28376,0.82303,0.87301,0.85012,0.89309,0.70031,0.87666,0.48696,0.91047,0.00039264,0.00039264,0.00039264
180,26192.2,0.58778,0.28392,0.82234,0.87242,0.85014,0.89287,0.70018,0.87689,0.48738,0.9107,0.000366877,0.000366877,0.000366877
181,26336,0.58817,0.28387,0.82249,0.8727,0.84932,0.89259,0.69991,0.87699,0.48775,0.91087,0.00034227,0.00034227,0.00034227
182,26479.8,0.58618,0.28321,0.82304,0.87197,0.84948,0.8924,0.6998,0.87731,0.48818,0.91111,0.000318825,0.000318825,0.000318825
183,26623.6,0.5868,0.28317,0.82208,0.87117,0.8503,0.89223,0.69968,0.87766,0.48864,0.91135,0.000296546,0.000296546,0.000296546
184,26767.3,0.58353,0.28126,0.82256,0.87049,0.85048,0.89201,0.6995,0.87786,0.48919,0.91153,0.000275441,0.000275441,0.000275441
185,26911.2,0.58465,0.28239,0.82167,0.87049,0.85017,0.89182,0.69924,0.87816,0.48962,0.91175,0.000255513,0.000255513,0.000255513
186,27055.5,0.58481,0.28184,0.82208,0.87037,0.84945,0.89162,0.69913,0.87856,0.48999,0.91197,0.000236769,0.000236769,0.000236769
187,27200.4,0.58364,0.28125,0.82182,0.86996,0.85001,0.8916,0.69904,0.87879,0.49048,0.91217,0.000219212,0.000219212,0.000219212
188,27344.7,0.58318,0.28145,0.82187,0.86983,0.84947,0.89137,0.69885,0.8791,0.49101,0.91233,0.000202847,0.000202847,0.000202847
189,27489.1,0.58019,0.27942,0.8209,0.87009,0.84891,0.89131,0.69863,0.87941,0.49125,0.91253,0.000187678,0.000187678,0.000187678
190,27633.2,0.58217,0.28026,0.82119,0.86974,0.84859,0.8911,0.69838,0.87963,0.49165,0.91277,0.000173709,0.000173709,0.000173709
191,27779.6,0.58013,0.27984,0.8218,0.86948,0.84843,0.89088,0.69817,0.88001,0.49212,0.91297,0.000160943,0.000160943,0.000160943
192,27924,0.58058,0.27941,0.82178,0.86911,0.84805,0.89077,0.698,0.88028,0.49252,0.91315,0.000149383,0.000149383,0.000149383
193,28068.3,0.57962,0.27967,0.82067,0.86878,0.84746,0.89066,0.6979,0.88051,0.49285,0.91329,0.000139032,0.000139032,0.000139032
194,28212.8,0.58148,0.28009,0.82049,0.8687,0.84717,0.89054,0.69771,0.88072,0.4932,0.91344,0.000129893,0.000129893,0.000129893
195,28357.3,0.57947,0.27939,0.82058,0.86905,0.84679,0.89036,0.69749,0.88096,0.49362,0.9136,0.000121968,0.000121968,0.000121968
196,28502.5,0.57959,0.27883,0.82102,0.86843,0.84731,0.89032,0.69735,0.88111,0.49398,0.91373,0.000115259,0.000115259,0.000115259
197,28648,0.57866,0.27873,0.82056,0.86814,0.84661,0.89011,0.69711,0.88129,0.49411,0.91386,0.000109768,0.000109768,0.000109768
198,28793.3,0.5799,0.279,0.82043,0.8682,0.84661,0.89004,0.69704,0.8814,0.49437,0.91401,0.000105495,0.000105495,0.000105495
199,28939,0.57885,0.27885,0.81995,0.86829,0.84603,0.88988,0.69681,0.88159,0.49466,0.91416,0.000102443,0.000102443,0.000102443
200,29084.3,0.5779,0.27818,0.82078,0.86821,0.84579,0.88969,0.69671,0.88172,0.4949,0.91427,0.000100611,0.000100611,0.000100611
