epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
89,2509.21,0.68386,0.38924,0.82579,0.86011,0.79276,0.85094,0.61589,0.87176,0.48341,0.83402,0.00597754,0.00597754,0.00597754
90,2537.21,0.68419,0.38723,0.82441,0.85853,0.79004,0.85009,0.61074,0.88053,0.4798,0.83508,0.00590105,0.00590105,0.00590105
91,2565.13,0.67927,0.38551,0.82398,0.86037,0.79088,0.84945,0.61385,0.87392,0.47896,0.83495,0.00582435,0.00582435,0.00582435
92,2593.11,0.67491,0.38214,0.8241,0.85438,0.78928,0.84835,0.60857,0.88454,0.48035,0.83587,0.00574746,0.00574746,0.00574746
93,2620.95,0.6773,0.3859,0.8246,0.85818,0.78353,0.84909,0.61291,0.87006,0.48401,0.834,0.0056704,0.0056704,0.0056704
94,2648.78,0.67905,0.3856,0.8244,0.86271,0.79427,0.85486,0.62008,0.85742,0.47091,0.83289,0.00559318,0.00559318,0.00559318
95,2676.79,0.67884,0.38317,0.82372,0.86596,0.7924,0.85529,0.61943,0.86625,0.47359,0.83313,0.00551584,0.00551584,0.00551584
96,2704.66,0.67592,0.38171,0.82377,0.86085,0.78547,0.84817,0.61137,0.87981,0.4849,0.8361,0.00543837,0.00543837,0.00543837
97,2732.54,0.67436,0.38365,0.82489,0.85758,0.78498,0.84482,0.60633,0.89085,0.48692,0.83711,0.00536081,0.00536081,0.00536081
98,2760.35,0.67631,0.38351,0.8231,0.85992,0.79146,0.84918,0.61436,0.86922,0.47833,0.83422,0.00528318,0.00528318,0.00528318
99,2787.98,0.6718,0.38055,0.8244,0.86253,0.7904,0.84928,0.61672,0.86923,0.47807,0.83421,0.00520548,0.00520548,0.00520548
100,2815.56,0.66991,0.37835,0.82247,0.8626,0.79531,0.85155,0.61703,0.87528,0.47971,0.83521,0.00512775,0.00512775,0.00512775
101,2843.19,0.66806,0.37848,0.82175,0.86466,0.79002,0.8494,0.61326,0.88222,0.48283,0.83543,0.00505,0.00505,0.00505
102,2871.01,0.66968,0.37677,0.82339,0.86142,0.79422,0.84973,0.61351,0.87956,0.48016,0.83508,0.00497225,0.00497225,0.00497225
103,2898.64,0.66956,0.37671,0.8223,0.86449,0.79144,0.84954,0.6127,0.88381,0.48307,0.83516,0.00489452,0.00489452,0.00489452
104,2926.44,0.66522,0.37386,0.82307,0.86345,0.79086,0.84835,0.61355,0.87587,0.4811,0.83481,0.00481682,0.00481682,0.00481682
105,2954.21,0.66549,0.3725,0.82265,0.8644,0.79058,0.84905,0.6111,0.88521,0.48566,0.83593,0.00473919,0.00473919,0.00473919
106,2982.1,0.66122,0.37119,0.82155,0.86622,0.78827,0.84853,0.61423,0.87324,0.48047,0.83452,0.00466163,0.00466163,0.00466163
107,3009.8,0.66206,0.36999,0.82187,0.86339,0.79015,0.84896,0.61334,0.87557,0.47752,0.83472,0.00458416,0.00458416,0.00458416
108,3037.72,0.6657,0.37458,0.8209,0.86771,0.78744,0.84966,0.61545,0.87376,0.47828,0.83416,0.00450682,0.00450682,0.00450682
109,3065.41,0.66147,0.37117,0.82256,0.86265,0.79298,0.84899,0.61292,0.88137,0.47803,0.83444,0.0044296,0.0044296,0.0044296
110,3093.22,0.66262,0.37154,0.8205,0.86487,0.79246,0.85026,0.61581,0.87616,0.47684,0.83409,0.00435254,0.00435254,0.00435254
111,3121.05,0.65855,0.36915,0.82117,0.8618,0.79286,0.85159,0.61716,0.87275,0.47782,0.83374,0.00427565,0.00427565,0.00427565
112,3148.91,0.6628,0.36875,0.82087,0.86479,0.79029,0.85029,0.61676,0.87494,0.4794,0.83472,0.00419895,0.00419895,0.00419895
113,3176.61,0.65645,0.36609,0.81928,0.86307,0.79338,0.85061,0.61573,0.87929,0.47948,0.83497,0.00412246,0.00412246,0.00412246
114,3204.44,0.65903,0.36684,0.8194,0.8599,0.7925,0.85019,0.61469,0.88034,0.48191,0.83494,0.0040462,0.0040462,0.0040462
115,3232.27,0.6563,0.36723,0.82101,0.85921,0.79386,0.85094,0.61763,0.87509,0.47971,0.83471,0.00397019,0.00397019,0.00397019
116,3260.09,0.65583,0.36627,0.82084,0.8578,0.79357,0.85058,0.6177,0.87216,0.48023,0.83427,0.00389445,0.00389445,0.00389445
117,3287.91,0.65653,0.36453,0.81921,0.85645,0.79615,0.85074,0.61713,0.87326,0.48033,0.83431,0.00381899,0.00381899,0.00381899
118,3315.69,0.65072,0.36263,0.82078,0.85396,0.79864,0.85044,0.61544,0.87818,0.4791,0.83486,0.00374383,0.00374383,0.00374383
119,3343.53,0.65436,0.36367,0.82123,0.85654,0.79741,0.85124,0.61553,0.87959,0.47902,0.83526,0.00366899,0.00366899,0.00366899
120,3371.35,0.65054,0.36125,0.8204,0.85557,0.79681,0.85025,0.61552,0.87482,0.47818,0.83454,0.0035945,0.0035945,0.0035945
121,3399.22,0.65184,0.36225,0.81948,0.85151,0.79734,0.84972,0.61345,0.88029,0.48194,0.83557,0.00352037,0.00352037,0.00352037
122,3427.02,0.64978,0.35998,0.8202,0.85293,0.79659,0.84897,0.61115,0.88611,0.48449,0.8364,0.00344661,0.00344661,0.00344661
123,3454.9,0.6467,0.3586,0.81909,0.85196,0.80235,0.85026,0.61234,0.88384,0.48151,0.8361,0.00337325,0.00337325,0.00337325
124,3482.75,0.64704,0.35898,0.81857,0.86189,0.79325,0.84955,0.6115,0.8844,0.48183,0.8361,0.0033003,0.0033003,0.0033003
125,3510.43,0.64826,0.35931,0.81917,0.86647,0.78772,0.84811,0.61054,0.88555,0.48464,0.83595,0.00322778,0.00322778,0.00322778
126,3538.29,0.64778,0.35889,0.81936,0.86695,0.78897,0.84833,0.61196,0.88251,0.48387,0.83554,0.00315572,0.00315572,0.00315572
127,3566.16,0.64759,0.35641,0.81858,0.86717,0.78573,0.84788,0.61131,0.88483,0.48466,0.83558,0.00308412,0.00308412,0.00308412
128,3594.06,0.64438,0.35509,0.81705,0.86299,0.78882,0.8492,0.61269,0.88561,0.48499,0.83565,0.003013,0.003013,0.003013
129,3621.97,0.64262,0.35383,0.8182,0.86249,0.78757,0.84887,0.61129,0.88912,0.48505,0.83603,0.00294239,0.00294239,0.00294239
