epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
69,2910.29,0.68765,0.3941,0.83206,0.8366,0.77185,0.82577,0.5626,0.98238,0.50227,0.85522,0.00743468,0.00743468,0.00743468
70,2951.61,0.68891,0.39696,0.8323,0.83783,0.77005,0.8265,0.56228,0.99908,0.50858,0.85768,0.00736625,0.00736625,0.00736625
71,2992.9,0.68987,0.39546,0.83314,0.83167,0.77661,0.82691,0.56451,0.98968,0.50548,0.85481,0.00729725,0.00729725,0.00729725
72,3034.29,0.68505,0.39151,0.83049,0.82893,0.77225,0.82357,0.5618,0.98226,0.50706,0.85416,0.0072277,0.0072277,0.0072277
73,3075.63,0.68321,0.39038,0.83074,0.83196,0.77165,0.82354,0.56524,0.97096,0.49694,0.85279,0.00715761,0.00715761,0.00715761
74,3117,0.68057,0.38922,0.82928,0.86564,0.69252,0.80113,0.54137,0.99152,0.50813,0.85421,0.007087,0.007087,0.007087
75,3158.34,0.68324,0.39138,0.83108,0.82995,0.70501,0.76633,0.50147,1.03779,0.53286,0.86459,0.00701588,0.00701588,0.00701588
76,3199.62,0.6797,0.38815,0.82946,0.72356,0.69518,0.72391,0.46136,1.0751,0.56446,0.87272,0.00694428,0.00694428,0.00694428
77,3240.94,0.6776,0.38619,0.83086,0.70771,0.71459,0.73903,0.47249,1.07619,0.5572,0.87224,0.00687222,0.00687222,0.00687222
78,3282.37,0.69718,0.42066,0.83044,0.72576,0.69989,0.73068,0.46983,1.05011,0.55484,0.86863,0.0067997,0.0067997,0.0067997
79,3323.86,0.67605,0.38427,0.82858,0.73828,0.68552,0.69464,0.42823,1.10866,0.59875,0.8816,0.00672675,0.00672675,0.00672675
80,3365.27,0.67979,0.38576,0.82884,0.62967,0.66835,0.67529,0.41388,1.10195,0.61265,0.88114,0.00665339,0.00665339,0.00665339
81,3406.81,0.67646,0.38382,0.8278,0.70638,0.67024,0.67778,0.41525,1.11101,0.62359,0.88367,0.00657963,0.00657963,0.00657963
82,3448.4,0.67269,0.38158,0.82896,0.67452,0.63975,0.64645,0.38792,1.16435,0.63837,0.89661,0.0065055,0.0065055,0.0065055
83,3490.02,0.6733,0.38263,0.82787,0.59909,0.6313,0.61709,0.36212,1.20063,0.67191,0.90526,0.00643101,0.00643101,0.00643101
84,3531.85,0.66881,0.38035,0.82885,0.60997,0.54388,0.59948,0.34779,1.24378,0.70385,0.91882,0.00635617,0.00635617,0.00635617
85,3572.95,0.67144,0.37861,0.82754,0.74065,0.45315,0.56591,0.32327,1.25582,0.73245,0.92381,0.00628101,0.00628101,0.00628101
86,3614.03,0.67065,0.37797,0.82688,0.5794,0.51698,0.53648,0.29856,1.31915,0.76831,0.94192,0.00620555,0.00620555,0.00620555
87,3654.7,0.66311,0.37326,0.8267,0.61015,0.49282,0.53849,0.30114,1.33206,0.79727,0.94622,0.00612981,0.00612981,0.00612981
88,3695.86,0.68858,0.41302,0.82678,0.68154,0.42052,0.51842,0.2895,1.34785,0.80993,0.95004,0.0060538,0.0060538,0.0060538
89,3736.85,0.66636,0.37543,0.82508,0.56399,0.46497,0.51297,0.28551,1.34392,0.8149,0.94984,0.00597754,0.00597754,0.00597754
90,3777.71,0.66484,0.37568,0.82615,0.49721,0.47104,0.50677,0.27981,1.35393,0.81827,0.95418,0.00590105,0.00590105,0.00590105
91,3818.57,0.66698,0.37451,0.826,0.56518,0.5235,0.51313,0.28455,1.35545,0.82767,0.9529,0.00582435,0.00582435,0.00582435
92,3859.53,0.66127,0.36948,0.82625,0.57604,0.51118,0.50832,0.28409,1.34225,0.83209,0.95143,0.00574746,0.00574746,0.00574746
